"LEWISBURG 3 N, WV US (USC00465224)"
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
1912-03-21,,65,49,0.00,0.0,
1912-03-22,,59,30,0.00,0.0,
1912-03-23,,37,27,0.98,0.0,
1912-03-24,,65,32,0.00,0.0,
1912-03-25,,48,26,0.00,0.0,
1912-03-26,,57,20,0.00,0.0,
1912-03-27,,66,30,0.00,0.0,
1912-03-28,,59,33,0.00,0.0,
1912-03-29,,64,45,1.81,0.0,
1912-03-30,,60,42,0.00,0.0,
1912-03-31,,68,31,0.00,0.0,
1912-04-01,,69,40,0.00,0.0,
1912-04-02,,70,51,1.34,0.0,
1912-04-03,,71,31,0.00,0.0,
1912-04-04,,63,24,0.00,0.0,
1912-04-05,,68,31,0.00,0.0,
1912-04-06,,72,37,0.00,0.0,
1912-04-07,,65,38,0.32,0.0,
1912-04-08,,50,27,0.00,0.0,
1912-04-09,,68,26,0.00,0.0,
1912-04-10,,65,42,0.00,0.0,
1912-04-11,,74,31,0.00,0.0,
1912-04-12,,78,40,0.00,0.0,
1912-04-13,,77,39,0.35,0.0,
1912-04-14,,73,52,0.00,0.0,
1912-04-15,,80,51,0.00,0.0,
1912-04-16,,76,50,0.00,0.0,
1912-04-17,,76,56,0.18,0.0,
1912-04-18,,70,48,0.45,0.0,
1912-04-19,,53,36,0.00,0.0,
1912-04-20,,60,33,0.00,0.0,
1912-04-21,,60,34,0.00,0.0,
1912-04-22,,71,41,0.28,0.0,
1912-04-23,,,,0.00,0.0,
1912-04-24,,64,29,0.00,0.0,
1912-04-25,,70,39,0.00,0.0,
1912-04-26,,65,50,0.00,0.0,
1912-04-27,,66,52,0.71,0.0,
1912-04-28,,73,36,0.00,0.0,
1912-04-29,,69,52,0.29,0.0,
1912-04-30,,66,51,0.29,0.0,
1912-05-01,,72,48,0.00,0.0,
1912-05-02,,82,44,0.00,0.0,
1912-05-03,,82,54,0.00,0.0,
1912-05-04,,74,52,0.00,0.0,
1912-05-05,,66,53,0.19,0.0,
1912-05-06,,79,53,0.00,0.0,
1912-05-07,,72,59,0.14,0.0,
1912-05-08,,73,56,0.00,0.0,
1912-05-09,,67,48,0.00,0.0,
1912-05-10,,75,36,0.00,0.0,
1912-05-11,,72,45,0.79,0.0,
1912-05-12,,74,55,0.77,0.0,
1912-05-13,,65,44,0.00,0.0,
1912-05-14,,58,37,0.00,0.0,
1912-05-15,,54,46,0.42,0.0,
1912-05-16,,69,52,0.76,0.0,
1912-05-17,,60,43,0.00,0.0,
1912-05-18,,71,35,0.00,0.0,
1912-05-19,,77,49,0.00,0.0,
1912-05-20,,82,46,0.00,0.0,
1912-05-21,,81,47,0.00,0.0,
1912-05-22,,84,48,0.00,0.0,
1912-05-23,,83,49,0.00,0.0,
1912-05-24,,81,52,0.00,0.0,
1912-05-25,,76,59,0.12,0.0,
1912-05-26,,75,40,0.00,0.0,
1912-05-27,,82,43,0.00,0.0,
1912-05-28,,82,56,0.00,0.0,
1912-05-29,,77,60,0.24,0.0,
1912-05-30,,70,51,0.00,0.0,
1912-05-31,,78,45,0.00,0.0,
1912-06-01,,85,45,0.00,0.0,
1912-06-02,,86,56,0.28,0.0,
1912-06-03,,80,59,0.00,0.0,
1912-06-04,,,58,0.00,0.0,
1912-06-05,,80,54,0.00,0.0,
1912-06-06,,80,54,0.00,0.0,
1912-06-07,,71,56,0.00,0.0,
1912-06-08,,69,38,0.00,0.0,
1912-06-09,,73,37,0.00,0.0,
1912-06-10,,75,41,0.00,0.0,
1912-06-11,,78,39,0.00,0.0,
1912-06-12,,80,41,0.00,0.0,
1912-06-13,,82,49,0.00,0.0,
1912-06-14,,76,59,0.00,0.0,
1912-06-15,,77,55,0.52,0.0,
1912-06-16,,86,58,0.00,0.0,
1912-06-17,,86,59,0.21,0.0,
1912-06-18,,84,62,0.42,0.0,
1912-06-19,,71,63,0.66,0.0,
1912-06-20,,69,52,0.00,0.0,
1912-06-21,,75,45,0.00,0.0,
1912-06-22,,79,51,0.00,0.0,
1912-06-23,,77,53,0.40,0.0,
1912-06-24,,75,57,0.00,0.0,
1912-06-25,,77,58,0.18,0.0,
1912-06-26,,82,58,0.06,0.0,
1912-06-27,,83,61,0.96,0.0,
1912-06-28,,84,57,0.00,0.0,
1912-06-29,,83,57,0.00,0.0,
1912-06-30,,79,61,0.52,0.0,
1912-07-01,,72,62,0.00,0.0,
1912-07-02,,78,60,0.00,0.0,
1912-07-03,,85,57,0.25,0.0,
1912-07-04,,85,60,0.00,0.0,
1912-07-05,,78,63,1.39,0.0,
1912-07-06,,82,57,0.00,0.0,
1912-07-07,,85,56,0.00,0.0,
1912-07-08,,87,59,0.00,0.0,
1912-07-09,,85,60,0.00,0.0,
1912-07-10,,86,69,0.00,0.0,
1912-07-11,,80,62,0.00,0.0,
1912-07-12,,85,61,0.00,0.0,
1912-07-13,,88,61,0.00,0.0,
1912-07-14,,91,62,0.00,0.0,
1912-07-15,,88,65,0.00,0.0,
1912-07-16,,89,62,0.00,0.0,
1912-07-17,,87,59,0.00,0.0,
1912-07-18,,82,65,0.51,0.0,
1912-07-19,,77,67,0.00,0.0,
1912-07-20,,75,57,0.00,0.0,
1912-07-21,,84,57,0.00,0.0,
1912-07-22,,81,68,0.00,0.0,
1912-07-23,,83,55,0.00,0.0,
1912-07-24,,89,57,1.07,0.0,
1912-07-25,,81,65,0.21,0.0,
1912-07-26,,75,63,0.00,0.0,
1912-07-27,,75,60,0.00,0.0,
1912-07-28,,80,48,0.00,0.0,
1912-07-29,,81,60,0.18,0.0,
1912-07-30,,82,57,0.03,0.0,
1912-07-31,,78,51,0.00,0.0,
1912-08-01,,71,54,0.00,0.0,
1912-08-02,,77,45,0.00,0.0,
1912-08-03,,71,52,0.05,0.0,
1912-08-04,,70,40,0.00,0.0,
1912-08-05,,71,43,0.00,0.0,
1912-08-06,,75,49,0.00,0.0,
1912-08-07,,81,51,0.00,0.0,
1912-08-08,,74,58,0.00,0.0,
1912-08-09,,81,60,0.06,0.0,
1912-08-10,,80,59,0.00,0.0,
1912-08-11,,81,54,0.00,0.0,
1912-08-12,,80,61,0.00,0.0,
1912-08-13,,82,60,0.00,0.0,
1912-08-14,,80,60,0.00,0.0,
1912-08-15,,85,64,0.00,0.0,
1912-08-16,,82,60,0.00,0.0,
1912-08-17,,83,54,0.06,0.0,
1912-08-18,,82,63,0.21,0.0,
1912-08-19,,82,61,0.22,0.0,
1912-08-20,,81,64,0.15,0.0,
1912-08-21,,77,64,0.03,0.0,
1912-08-22,,80,63,0.19,0.0,
1912-08-23,,73,60,0.00,0.0,
1912-08-24,,80,47,0.00,0.0,
1912-08-25,,84,56,0.00,0.0,
1912-08-26,,82,59,0.00,0.0,
1912-08-27,,77,61,0.00,0.0,
1912-08-28,,79,47,0.00,0.0,
1912-08-29,,80,60,0.00,0.0,
1912-08-30,,81,62,0.00,0.0,
1912-08-31,,84,62,0.24,0.0,
1912-09-01,,86,65,0.00,0.0,
1912-09-02,,86,62,0.00,0.0,
1912-09-03,,87,59,0.00,0.0,
1912-09-04,,85,61,0.00,0.0,
1912-09-05,,83,62,0.00,0.0,
1912-09-06,,86,59,0.00,0.0,
1912-09-07,,88,59,0.51,0.0,
1912-09-08,,86,57,0.00,0.0,
1912-09-09,,88,55,0.00,0.0,
1912-09-10,,87,54,0.00,0.0,
1912-09-11,,85,50,0.00,0.0,
1912-09-12,,78,60,0.00,0.0,
1912-09-13,,69,55,0.00,0.0,
1912-09-14,,84,60,0.00,0.0,
1912-09-15,,85,62,0.06,0.0,
1912-09-16,,75,66,0.00,0.0,
1912-09-17,,83,50,0.00,0.0,
1912-09-18,,79,61,1.06,0.0,
1912-09-19,,71,59,0.00,0.0,
1912-09-20,,73,42,0.00,0.0,
1912-09-21,,78,43,0.00,0.0,
1912-09-22,,71,50,0.00,0.0,
1912-09-23,,64,59,2.29,0.0,
1912-09-24,,73,59,0.00,0.0,
1912-09-25,,79,55,0.00,0.0,
1912-09-26,,72,55,0.00,0.0,
1912-09-27,,68,52,0.00,0.0,
1912-09-28,,67,40,0.00,0.0,
1912-09-29,,66,47,0.11,0.0,
1912-09-30,,67,40,0.00,0.0,
1912-10-01,,60,33,0.00,0.0,
1912-10-02,,67,30,0.00,0.0,
1912-10-03,,71,33,0.00,0.0,
1912-10-04,,75,43,0.00,0.0,
1912-10-05,,75,44,0.00,0.0,
1912-10-06,,81,46,0.00,0.0,
1912-10-07,,76,40,0.00,0.0,
1912-10-08,,70,39,0.00,0.0,
1912-10-09,,79,45,0.00,0.0,
1912-10-10,,81,50,0.00,0.0,
1912-10-11,,80,49,0.00,0.0,
1912-10-12,,79,55,0.00,0.0,
1912-10-13,,,52,0.70,0.0,
1912-10-14,,68,49,0.09,0.0,
1912-10-15,,64,39,0.00,0.0,
1912-10-16,,64,31,0.00,0.0,
1912-10-17,,66,30,0.00,0.0,
1912-10-18,,73,53,0.00,0.0,
1912-10-19,,70,54,0.76,0.0,
1912-10-20,,66,33,0.00,0.0,
1912-10-21,,63,39,0.00,0.0,
1912-10-22,,63,52,0.00,0.0,
1912-10-23,,61,39,0.32,0.0,
1912-10-24,,43,35,0.00,0.0,
1912-10-25,,57,37,0.00,0.0,
1912-10-26,,58,34,0.00,0.0,
1912-10-27,,65,25,0.00,0.0,
1912-10-28,,69,25,0.00,0.0,
1912-10-29,,71,32,0.00,0.0,
1912-10-30,,67,37,0.00,0.0,
1912-10-31,,60,39,0.00,0.0,
1912-11-01,,,44,0.15,0.0,
1912-11-02,,46,30,0.00,0.0,
1912-11-03,,46,25,0.00,0.0,
1912-11-04,,55,18,0.00,0.0,
1912-11-05,,63,24,0.00,0.0,
1912-11-06,,61,40,0.00,0.0,
1912-11-07,,58,42,1.35,0.0,
1912-11-08,,57,36,0.00,0.0,
1912-11-09,,54,39,0.00,0.0,
1912-11-10,,65,31,0.00,0.0,
1912-11-11,,68,30,0.00,0.0,
1912-11-12,,69,31,0.00,0.0,
1912-11-13,,65,38,0.11,0.0,
1912-11-14,,57,38,0.00,0.0,
1912-11-15,,43,28,0.00,0.0,0.0
1912-11-16,,48,24,0.00,0.0,
1912-11-17,,44,23,0.00,0.0,
1912-11-18,,47,30,0.00,0.0,
1912-11-19,,59,20,0.00,0.0,
1912-11-20,,58,31,0.00,0.0,
1912-11-21,,55,21,0.00,0.0,
1912-11-22,,61,29,0.00,0.0,
1912-11-23,,55,24,0.00,0.0,
1912-11-24,,50,27,0.00,0.0,
1912-11-25,,31,26,0.05,0.5,
1912-11-26,,41,21,0.00,0.0,
1912-11-27,,37,21,0.10,1.0,
1912-11-28,,34,22,0.00,0.0,
1912-11-29,,44,7,0.00,0.0,
1912-11-30,,49,25,0.00,0.0,
1912-12-01,,52,26,,0.0,
1912-12-02,,59,32,0.18,0.0,
1912-12-03,,56,38,0.54,0.0,
1912-12-04,,52,33,0.54,0.0,
1912-12-05,,67,46,0.00,0.0,
1912-12-06,,65,55,0.35,0.0,
1912-12-07,,58,34,,0.0,
1912-12-08,,46,30,,0.0,
1912-12-09,,45,16,,0.0,
1912-12-10,,45,14,,0.0,
1912-12-11,,46,33,0.00,0.0,
1912-12-12,,40,14,,0.0,
1912-12-13,,38,7,,0.0,
1912-12-14,,47,17,,0.0,
1912-12-15,,52,15,,0.0,
1912-12-16,,48,33,,0.0,
1912-12-17,,48,26,0.00,0.0,
1912-12-18,,52,37,0.13,0.0,
1912-12-19,,52,26,0.00,0.0,
1912-12-20,,43,15,,0.0,
1912-12-21,,43,24,,0.0,
1912-12-22,,40,17,,0.0,
1912-12-23,,38,13,0.30,3.0,
1912-12-24,,34,23,,0.0,
1912-12-25,,40,5,,0.0,
1912-12-26,,39,3,0.26,0.0,
1912-12-27,,37,25,0.00,0.0,
1912-12-28,,41,15,,0.0,
1912-12-29,,38,11,,0.0,
1912-12-30,,44,32,1.04,0.0,
1912-12-31,,48,20,,0.0,
1913-01-01,,,21,0.00,0.0,
1913-01-02,,,23,0.28,0.0,
1913-01-03,,45,20,0.50,5.0,
1913-01-04,,43,20,0.00,0.0,
1913-01-05,,57,25,0.00,0.0,
1913-01-06,,58,35,0.00,0.0,
1913-01-07,,60,45,0.48,0.0,
1913-01-08,,57,29,0.35,0.0,
1913-01-09,,38,17,0.00,0.0,
1913-01-10,,37,16,0.00,0.0,
1913-01-11,,59,33,0.00,0.0,
1913-01-12,,54,23,0.23,0.0,
1913-01-13,,40,18,0.00,0.0,
1913-01-14,,47,21,0.00,0.0,
1913-01-15,,50,18,0.00,0.0,
1913-01-16,,57,28,0.00,0.0,
1913-01-17,,60,34,0.00,0.0,
1913-01-18,,58,46,0.24,0.0,
1913-01-19,,55,24,0.00,0.0,
1913-01-20,,60,31,0.00,0.0,
1913-01-21,,58,29,0.00,0.0,
1913-01-22,,47,28,0.00,0.0,
1913-01-23,,46,38,0.00,0.0,
1913-01-24,,54,44,0.32,0.0,
1913-01-25,,54,36,0.00,0.0,
1913-01-26,,55,26,0.00,0.0,
1913-01-27,,50,32,0.87,2.0,
1913-01-28,,39,19,0.00,0.0,
1913-01-29,,48,28,0.00,0.0,
1913-01-30,,56,21,0.00,0.0,
1913-01-31,,50,31,0.20,0.0,
1913-02-01,,37,16,0.00,0.0,
1913-02-02,,40,9,0.00,0.0,
1913-02-03,,38,28,0.81,2.0,
1913-02-04,,40,25,0.13,0.0,
1913-02-05,,35,18,0.00,0.0,
1913-02-06,,33,14,0.00,0.0,
1913-02-07,,29,13,0.00,0.0,
1913-02-08,,35,14,0.00,0.0,
1913-02-09,,40,20,0.00,0.0,
1913-02-10,,44,19,0.00,0.0,
1913-02-11,,43,32,0.50,0.0,
1913-02-12,,42,17,0.00,0.0,
1913-02-13,,34,3,0.00,0.0,
1913-02-14,,40,7,0.00,0.0,
1913-02-15,,48,13,0.00,0.0,
1913-02-16,,47,24,0.00,0.0,
1913-02-17,,45,30,0.00,0.0,
1913-02-18,,55,23,0.00,0.0,
1913-02-19,,61,26,0.00,0.0,
1913-02-20,,54,36,0.12,0.0,
1913-02-21,,54,36,0.00,0.0,
1913-02-22,,66,47,0.00,0.0,
1913-02-23,,58,30,0.00,0.0,
1913-02-24,,37,24,0.30,3.0,
1913-02-25,,34,19,0.00,0.0,
1913-02-26,,42,21,0.00,0.0,
1913-02-27,,59,37,0.85,0.0,
1913-02-28,,58,44,0.00,0.0,
1913-03-01,,53,30,0.00,0.0,
1913-03-02,,42,21,0.00,0.0,
1913-03-03,,54,18,0.00,0.0,
1913-03-04,,51,30,0.00,0.0,
1913-03-05,,46,32,0.00,0.0,
1913-03-06,,41,19,0.00,0.0,
1913-03-07,,28,12,0.00,0.0,
1913-03-08,,52,20,0.00,0.0,
1913-03-09,,62,26,0.00,0.0,
1913-03-10,,52,40,0.89,0.0,
1913-03-11,,48,41,0.00,0.0,
1913-03-12,,59,27,0.00,0.0,
1913-03-13,,53,44,0.20,0.0,
1913-03-14,,70,48,0.77,0.0,
1913-03-15,,66,48,0.42,0.0,
1913-03-16,,59,26,0.00,0.0,
1913-03-17,,43,23,0.00,0.0,
1913-03-18,,58,21,0.00,0.0,
1913-03-19,,60,27,0.00,0.0,
1913-03-20,,71,42,0.00,0.0,
1913-03-21,,71,51,0.30,0.0,
1913-03-22,,61,29,0.00,0.0,
1913-03-23,,60,28,0.00,0.0,
1913-03-24,,67,38,0.00,0.0,
1913-03-25,,76,59,0.00,0.0,
1913-03-26,,68,55,0.00,0.0,
1913-03-27,,58,28,2.60,0.0,
1913-03-28,,42,21,0.00,0.0,
1913-03-29,,57,22,0.00,0.0,
1913-03-30,,57,31,0.00,0.0,
1913-03-31,,66,36,0.00,0.0,
1913-04-01,,56,37,0.00,0.0,
1913-04-02,,74,32,0.00,0.0,
1913-04-03,,79,31,0.00,0.0,
1913-04-04,,73,54,0.00,0.0,
1913-04-05,,68,37,0.00,0.0,
1913-04-06,,46,30,0.00,0.0,
1913-04-07,,51,30,0.00,0.0,
1913-04-08,,53,34,0.00,0.0,
1913-04-09,,54,30,0.00,0.0,
1913-04-10,,47,35,0.00,0.0,
1913-04-11,,60,43,1.40,0.0,
1913-04-12,,56,44,0.00,0.0,
1913-04-13,,58,49,0.00,0.0,
1913-04-14,,57,42,0.77,0.0,
1913-04-15,,53,38,0.14,0.0,
1913-04-16,,61,38,0.00,0.0,
1913-04-17,,70,32,0.00,0.0,
1913-04-18,,78,32,0.00,0.0,
1913-04-19,,67,49,0.00,0.0,
1913-04-20,,58,32,0.00,0.0,
1913-04-21,,64,23,0.00,0.0,
1913-04-22,,74,31,0.00,0.0,
1913-04-23,,79,43,0.00,0.0,
1913-04-24,,80,40,0.00,0.0,
1913-04-25,,80,44,0.00,0.0,
1913-04-26,,75,46,0.60,0.0,
1913-04-27,,55,41,0.00,0.0,
1913-04-28,,48,40,0.13,0.0,
1913-04-29,,59,36,0.00,0.0,
1913-04-30,,68,31,0.00,0.0,
1913-05-01,,77,,0.00,0.0,
1913-05-02,,82,,0.00,0.0,
1913-05-03,,83,,0.00,0.0,
1913-05-04,,84,,0.00,0.0,
1913-05-05,,88,,0.00,0.0,
1913-05-06,,80,,0.81,0.0,
1913-05-07,,73,,0.00,0.0,
1913-05-08,,66,,0.00,0.0,
1913-05-09,,73,,0.00,0.0,
1913-05-10,,67,,0.00,0.0,
1913-05-11,,59,,0.00,0.0,
1913-05-12,,67,,0.00,0.0,
1913-05-13,,74,35,0.00,0.0,
1913-05-14,,76,46,0.00,0.0,
1913-05-15,,79,50,0.07,0.0,
1913-05-16,,73,52,0.04,0.0,
1913-05-17,,71,57,0.37,0.0,
1913-05-18,,75,47,0.00,0.0,
1913-05-19,,73,45,0.00,0.0,
1913-05-20,,83,47,0.13,0.0,
1913-05-21,,80,54,0.06,0.0,
1913-05-22,,74,59,0.00,0.0,
1913-05-23,,68,52,0.65,0.0,
1913-05-24,,58,47,0.15,0.0,
1913-05-25,,70,38,0.00,0.0,
1913-05-26,,74,48,0.00,0.0,
1913-05-27,,67,55,1.53,0.0,
1913-05-28,,66,49,0.00,0.0,
1913-05-29,,73,52,0.00,0.0,
1913-05-30,,80,52,0.33,0.0,
1913-05-31,,75,63,0.00,0.0,
1913-06-01,,82,46,,0.0,
1913-06-02,,82,59,,0.0,
1913-06-03,,85,55,0.28,0.0,
1913-06-04,,78,60,0.99,0.0,
1913-06-05,,82,51,,0.0,
1913-06-06,,84,53,0.25,0.0,
1913-06-07,,79,60,0.46,0.0,
1913-06-08,,78,55,0.21,0.0,
1913-06-09,,61,49,,0.0,
1913-06-10,,63,38,,0.0,
1913-06-11,,65,36,,0.0,
1913-06-12,,72,49,,0.0,
1913-06-13,,77,42,,0.0,
1913-06-14,,81,48,,0.0,
1913-06-15,,85,46,,0.0,
1913-06-16,,84,52,0.08,0.0,
1913-06-17,,85,61,,0.0,
1913-06-18,,86,56,0.08,0.0,
1913-06-19,,87,56,,0.0,
1913-06-20,,89,56,,0.0,
1913-06-21,,86,61,0.00,0.0,
1913-06-22,,84,60,0.14,0.0,
1913-06-23,,79,64,0.08,0.0,
1913-06-24,,83,63,0.00,0.0,
1913-06-25,,86,62,1.06,0.0,
1913-06-26,,87,60,0.00,0.0,
1913-06-27,,87,61,,0.0,
1913-06-28,,87,61,,0.0,
1913-06-29,,89,65,0.19,0.0,
1913-06-30,,88,63,,0.0,
1913-07-01,,91,65,0.00,0.0,
1913-07-02,,88,68,0.00,0.0,
1913-07-03,,88,65,3.02,0.0,
1913-07-04,,88,62,0.00,0.0,
1913-07-05,,86,67,0.00,0.0,
1913-07-06,,80,63,0.49,0.0,
1913-07-07,,72,54,0.00,0.0,
1913-07-08,,79,46,0.00,0.0,
1913-07-09,,85,56,0.00,0.0,
1913-07-10,,78,64,0.76,0.0,
1913-07-11,,83,60,0.00,0.0,
1913-07-12,,78,66,0.00,0.0,
1913-07-13,,83,66,0.00,0.0,
1913-07-14,,83,62,0.29,0.0,
1913-07-15,,78,62,0.12,0.0,
1913-07-16,,82,60,0.00,0.0,
1913-07-17,,87,60,0.23,0.0,
1913-07-18,,85,64,0.00,0.0,
1913-07-19,,86,64,0.90,0.0,
1913-07-20,,79,59,0.00,0.0,
1913-07-21,,76,55,0.00,0.0,
1913-07-22,,82,52,0.34,0.0,
1913-07-23,,84,61,0.00,0.0,
1913-07-24,,82,59,0.09,0.0,
1913-07-25,,79,59,0.23,0.0,
1913-07-26,,82,60,0.00,0.0,
1913-07-27,,85,59,0.00,0.0,
1913-07-28,,89,64,0.00,0.0,
1913-07-29,,90,65,0.00,0.0,
1913-07-30,,93,66,0.00,0.0,
1913-07-31,,92,65,0.00,0.0,
1913-08-01,,89,64,0.00,0.0,
1913-08-02,,81,68,0.00,0.0,
1913-08-03,,84,54,0.00,0.0,
1913-08-04,,83,53,0.00,0.0,
1913-08-05,,81,54,0.00,0.0,
1913-08-06,,82,57,0.00,0.0,
1913-08-07,,77,57,0.07,0.0,
1913-08-08,,84,57,0.00,0.0,
1913-08-09,,88,60,0.00,0.0,
1913-08-10,,87,60,0.00,0.0,
1913-08-11,,84,61,0.21,0.0,
1913-08-12,,,65,0.90,0.0,
1913-08-13,,81,64,0.04,0.0,
1913-08-14,,82,63,0.00,0.0,
1913-08-15,,82,60,0.00,0.0,
1913-08-16,,83,56,0.00,0.0,
1913-08-17,,85,58,0.00,0.0,
1913-08-18,,88,60,0.03,0.0,
1913-08-19,,83,63,0.00,0.0,
1913-08-20,,75,61,0.00,0.0,
1913-08-21,,75,60,0.00,0.0,
1913-08-22,,70,58,0.52,0.0,
1913-08-23,,75,58,0.30,0.0,
1913-08-24,,74,51,0.00,0.0,
1913-08-25,,76,48,0.00,0.0,
1913-08-26,,82,52,0.00,0.0,
1913-08-27,,83,56,0.00,0.0,
1913-08-28,,86,54,0.00,0.0,
1913-08-29,,80,63,0.00,0.0,
1913-08-30,,79,56,0.00,0.0,
1913-08-31,,83,47,0.00,0.0,
1913-09-01,,85,53,0.00,,0.0
1913-09-02,,84,57,0.00,,
1913-09-03,,78,54,0.00,,
1913-09-04,,77,65,0.00,,
1913-09-05,,85,59,0.00,,
1913-09-06,,86,56,0.00,,
1913-09-07,,88,60,0.00,,
1913-09-08,,75,62,0.30,,
1913-09-09,,74,59,0.00,,
1913-09-10,,70,40,0.00,,
1913-09-11,,75,34,0.00,,
1913-09-12,,82,46,0.00,,
1913-09-13,,79,53,0.10,,
1913-09-14,,66,41,0.00,,
1913-09-15,,61,46,0.00,,
1913-09-16,,63,52,0.00,,
1913-09-17,,65,50,0.36,,
1913-09-18,,68,56,0.24,,
1913-09-19,,71,59,0.00,,
1913-09-20,,78,53,0.00,,
1913-09-21,,71,46,0.82,,
1913-09-22,,54,33,0.00,,
1913-09-23,,66,29,0.00,,
1913-09-24,,72,35,0.00,,
1913-09-25,,76,36,0.00,,
1913-09-26,,76,38,0.00,,
1913-09-27,,68,52,0.00,,
1913-09-28,,73,43,0.00,,
1913-09-29,,71,54,0.31,,
1913-09-30,,77,61,0.07,,
1913-10-01,,71,54,0.14,0.0,
1913-10-02,,65,47,0.26,0.0,
1913-10-03,,57,47,0.12,0.0,
1913-10-04,,71,41,0.00,0.0,
1913-10-05,,77,35,0.00,0.0,
1913-10-06,,75,40,0.00,0.0,
1913-10-07,,75,44,0.00,0.0,
1913-10-08,,74,59,0.00,0.0,
1913-10-09,,70,66,0.23,0.0,
1913-10-10,,76,61,0.00,0.0,
1913-10-11,,80,53,0.35,0.0,
1913-10-12,,,40,0.00,0.0,
1913-10-13,,59,38,0.00,0.0,
1913-10-14,,70,27,0.00,0.0,
1913-10-15,,72,35,0.00,0.0,
1913-10-16,,76,49,0.00,0.0,
1913-10-17,,71,44,0.00,0.0,
1913-10-18,,67,55,0.00,0.0,
1913-10-19,,57,47,1.19,0.0,
1913-10-20,,51,36,0.00,0.0,
1913-10-21,,38,29,0.00,0.0,
1913-10-22,,57,18,0.00,0.0,
1913-10-23,,60,31,0.00,0.0,
1913-10-24,,57,47,0.91,0.0,
1913-10-25,,62,50,0.90,0.0,
1913-10-26,,55,44,0.00,0.0,
1913-10-27,,68,39,0.00,0.0,
1913-10-28,,59,43,0.00,0.0,
1913-10-29,,57,26,0.00,0.0,
1913-10-30,,50,32,0.00,0.0,
1913-10-31,,41,32,0.00,0.0,
1913-11-01,,47,18,0.00,0.0,
1913-11-02,,57,17,0.00,0.0,
1913-11-03,,63,22,0.00,0.0,
1913-11-04,,61,42,0.00,0.0,
1913-11-05,,62,23,0.00,0.0,
1913-11-06,,66,23,0.00,0.0,
1913-11-07,,68,27,0.00,0.0,
1913-11-08,,59,37,1.26,0.0,
1913-11-09,,50,24,0.50,5.0,
1913-11-10,,27,23,0.00,0.0,
1913-11-11,,26,17,0.00,0.0,
1913-11-12,,45,10,0.00,0.0,
1913-11-13,,64,26,0.00,0.0,
1913-11-14,,59,42,0.00,0.0,
1913-11-15,,54,46,0.35,0.0,
1913-11-16,,54,42,0.55,0.0,
1913-11-17,,54,33,0.00,0.0,
1913-11-18,,56,26,0.00,0.0,
1913-11-19,,70,35,0.00,0.0,
1913-11-20,,67,40,0.00,0.0,
1913-11-21,,71,35,0.00,0.0,
1913-11-22,,70,34,0.00,0.0,
1913-11-23,,64,37,0.00,0.0,
1913-11-24,,56,33,0.00,0.0,
1913-11-25,,50,25,0.00,0.0,
1913-11-26,,59,27,0.00,0.0,
1913-11-27,,55,43,0.00,0.0,
1913-11-28,,51,43,0.60,0.0,
1913-11-29,,48,41,0.00,0.0,
1913-11-30,,46,40,0.03,0.0,
1913-12-01,,45,40,0.80,,
1913-12-02,,49,40,0.00,,
1913-12-03,,51,44,0.00,,
1913-12-04,,52,39,0.00,,
1913-12-05,,54,39,0.00,,
1913-12-06,,61,40,0.00,,
1913-12-07,,59,36,0.39,,
1913-12-08,,47,11,0.00,0.0,
1913-12-09,,45,15,0.00,,
1913-12-10,,48,13,0.00,,
1913-12-11,,36,29,0.00,,
1913-12-12,,51,18,0.00,,
1913-12-13,,52,18,0.00,,
1913-12-14,,53,20,0.00,,
1913-12-15,,51,23,0.00,,
1913-12-16,,52,21,0.00,,
1913-12-17,,53,25,0.00,,
1913-12-18,,51,29,0.00,,
1913-12-19,,43,12,0.00,,
1913-12-20,,51,20,0.00,,
1913-12-21,,47,26,0.00,,
1913-12-22,,50,34,0.00,,
1913-12-23,,46,35,0.26,,
1913-12-24,,43,32,0.00,,
1913-12-25,,40,31,0.68,,
1913-12-26,,37,27,0.28,0.0,
1913-12-27,,35,18,0.00,,
1913-12-28,,38,20,0.00,,
1913-12-29,,41,30,0.00,,
1913-12-30,,40,28,0.00,,
1913-12-31,,35,22,0.05,5.0,1.0
1914-01-01,,37,28,0.40,4.0,
1914-01-02,,35,28,,0.0,
1914-01-03,,33,28,1.05,10.5,
1914-01-04,,33,28,0.20,2.0,
1914-01-05,,34,27,,0.0,
1914-01-06,,32,24,,0.0,
1914-01-07,,32,26,,0.0,
1914-01-08,,46,15,,0.0,
1914-01-09,,43,15,,0.0,
1914-01-10,,45,29,,0.0,
1914-01-11,,30,21,0.00,0.0,
1914-01-12,,28,8,0.00,0.0,
1914-01-13,,22,6,,0.0,
1914-01-14,,35,1,,0.0,
1914-01-15,,42,21,,0.0,
1914-01-16,,43,23,,0.0,
1914-01-17,,45,30,,0.0,
1914-01-18,,35,15,,0.0,
1914-01-19,,38,26,,0.0,
1914-01-20,,58,35,,0.0,
1914-01-21,,53,26,1.12,0.0,
1914-01-22,,35,22,,0.0,
1914-01-23,,53,18,,0.0,
1914-01-24,,58,38,0.94,0.0,
1914-01-25,,45,26,,0.0,
1914-01-26,,50,23,,0.0,
1914-01-27,,56,28,,0.0,
